Unnamed: 0,eo_code,eo_model_name,eo_model_id,strategy_id,eo_description,teh_mesto,mvz,eo_class_code,eo_class_description,eo_main_code,eo_main_description,eo_main_class_code,eo_main_class_description,teh_mesto_description,level_upper,code,level_1,level_1_code,level_2_code,level_2_path,level_3_code,level_5,level_6,level_7,level_8,operation_start_date,avearage_day_operation_hours,operation_finish_date,level_1_description,constr_type,avearage_day_operation_hours_updated,avearage_day_operation_hours 2,operation_status 01.03.2022,Дата ввода в экспл.(полностью включая день),Плановая дата вывода из эксплуат.(полностью включая день),Наработка 1.03.2022,ТипЕдОборуд,constr_type_description,Дата списания,Дата последнего капитального ремонта,Вышестоящая ЕО,Unnamed: 42,Unnamed: 43
60647,100000054983,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №767,11-RUD-CGTR-SEBT-CD66,1113011920,E01_01,Самосвалы карьерные,100000054983,Самосвал карьерный 793D №767,E01_01,Самосвалы карьерные,Самосвал карьерный №767,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD66,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-07-25,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,25.07.2021,,"5045,97",,,,,,,
60665,100000054984,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №768,11-RUD-CGTR-SEBT-CD67,1113011920,E01_01,Самосвалы карьерные,100000054984,Самосвал карьерный 793D №768,E01_01,Самосвалы карьерные,Самосвал карьерный №768,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD67,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-08-05,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,05.08.2021,,"4834,33",,,,,,,
60674,100000054985,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №769,11-RUD-CGTR-SEBT-CD68,1113011920,E01_01,Самосвалы карьерные,100000054985,Самосвал карьерный 793D №769,E01_01,Самосвалы карьерные,Самосвал карьерный №769,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD68,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-08-11,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,11.08.2021,,"4652,64",,,,,,,
60680,100000054986,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №770,11-RUD-CGTR-SEBT-CD69,1113011920,E01_01,Самосвалы карьерные,100000054986,Самосвал карьерный 793D №770,E01_01,Самосвалы карьерные,Самосвал карьерный №770,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD69,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-08-19,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,19.08.2021,,"4498,59",,,,,,,
60682,100000054987,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №771,11-RUD-CGTR-SEBT-CD70,1113011920,E01_01,Самосвалы карьерные,100000054987,Самосвал карьерный 793D №771,E01_01,Самосвалы карьерные,Самосвал карьерный №771,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD70,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-08-27,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,27.08.2021,,"4383,55",,,,,,,
60724,100000054988,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №772,11-RUD-CGTR-SEBT-CD71,1113011920,E01_01,Самосвалы карьерные,100000054988,Самосвал карьерный 793D №772,E01_01,Самосвалы карьерные,Самосвал карьерный №772,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD71,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-09-06,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,06.09.2021,,"4145,27",,,,,,,
60725,100000054989,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №773,11-RUD-CGTR-SEBT-CD72,1113011920,E01_01,Самосвалы карьерные,100000054989,Самосвал карьерный 793D №773,E01_01,Самосвалы карьерные,Самосвал карьерный №773,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD72,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-09-09,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,09.09.2021,,"4034,99",,,,,,,
60739,100000054990,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №774,11-RUD-CGTR-SEBT-CD73,1113011920,E01_01,Самосвалы карьерные,100000054990,Самосвал карьерный 793D №774,E01_01,Самосвалы карьерные,Самосвал карьерный №774,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD73,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-09-18,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,18.09.2021,,"3805,05",,,,,,,
60740,100000054991,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №775,11-RUD-CGTR-SEBT-CD74,1113011920,E01_01,Самосвалы карьерные,100000054991,Самосвал карьерный 793D №775,E01_01,Самосвалы карьерные,Самосвал карьерный №775,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD74,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-09-19,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,19.09.2021,,"3619,92",,,,,,,
60741,100000054992,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №776,11-RUD-CGTR-SEBT-CD75,1113011920,E01_01,Самосвалы карьерные,100000054992,Самосвал карьерный 793D №776,E01_01,Самосвалы карьерные,Самосвал карьерный №776,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD75,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-10-06,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,06.10.2021,,"3496,52",,,,,,,
60742,100000054993,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №777,11-RUD-CGTR-SEBT-CD76,1113011920,E01_01,Самосвалы карьерные,100000054993,Самосвал карьерный 793D №777,E01_01,Самосвалы карьерные,Самосвал карьерный №777,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD76,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-10-09,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,09.10.2021,,"3390,51",,,,,,,
62418,100000054994,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №778,11-RUD-CGTR-SEBT-CD77,1113011920,E01_01,Самосвалы карьерные,100000054994,Самосвал карьерный 793D №778,E01_01,Самосвалы карьерные,Самосвал карьерный №778,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD77,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-10-16,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,16.10.2021,,"3218,46",,,,,,,
62437,100000054995,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №779,11-RUD-CGTR-SEBT-CD78,1113011920,E01_01,Самосвалы карьерные,100000054995,Самосвал карьерный 793D №779,E01_01,Самосвалы карьерные,Самосвал карьерный №779,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD78,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-11-05,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,05.11.2021,,"2787,4",,,,,,,
62438,100000054996,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №780,11-RUD-CGTR-SEBT-CD79,1113011920,E01_01,Самосвалы карьерные,100000054996,Самосвал карьерный 793D №780,E01_01,Самосвалы карьерные,Самосвал карьерный №780,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD79,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2021-12-04,21.5,2030-01-01,Олимпиадинский ГОК,960003596,"21,5","21,5",Эксплуатация,04.12.2021,,"2275,04",,,,,,,
62505,100000008673,Самосвалы CAT 785C,65,4,Самосвал карьерный 785C №1619,03-CTT-CC01,1213011420,E01_01,Самосвалы карьерные,100000008673,Самосвал карьерный 785C №1619,E01_01,Самосвалы карьерные,Самосвал №1619,03-CTT-C785,first03-CTT-CC01,first03,3,CTT,03-CTT,CC01,-,CC01,no_data,no_data,2017-12-12,20.37,2030-01-01,Полюс Вернинское,960000001,"20,37",,no_data,,,,,,,,,,
62506,100000008674,Самосвалы CAT 785C,65,4,Самосвал карьерный 785C №1620,03-CTT-CC02,1213011420,E01_01,Самосвалы карьерные,100000008674,Самосвал карьерный 785C №1620,E01_01,Самосвалы карьерные,Самосвал №1620,03-CTT-C785,first03-CTT-CC02,first03,3,CTT,03-CTT,CC02,-,CC02,no_data,no_data,2017-12-12,20.37,2030-01-01,Полюс Вернинское,960000001,"20,37",,no_data,,,,,,,,,,
62591,100000054997,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №781,11-RUD-CGTR-SEBT-CD80,1113011920,E01_01,Самосвалы карьерные,100000054997,Самосвал карьерный 793D №781,E01_01,Самосвалы карьерные,Самосвал карьерный №781,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD80,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2023-02-01,20.37,2030-01-01,Олимпиадинский ГОК,960003596,"20,37",,no_data,,,,,,,,,,
62593,100000054998,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №782,11-RUD-CGTR-SEBT-CD81,1113011920,E01_01,Самосвалы карьерные,100000054998,Самосвал карьерный 793D №782,E01_01,Самосвалы карьерные,Самосвал карьерный №782,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD81,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2023-02-01,20.37,2030-01-01,Олимпиадинский ГОК,960003596,"20,37",,no_data,,,,,,,,,,
62595,100000054999,Самосвалы CAT 793D,67,5,Самосвал карьерный 793D №783,11-RUD-CGTR-SEBT-CD82,1113011920,E01_01,Самосвалы карьерные,100000054999,Самосвал карьерный 793D №783,E01_01,Самосвалы карьерные,Самосвал карьерный №783,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD82,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data,2023-02-01,20.37,2030-01-01,Олимпиадинский ГОК,960003596,"20,37",,no_data,,,,,,,,,,
62912,100000084396,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №13,05-KAR-UTTR-K801,1413011320,E01_01,Самосвалы карьерные,100000084396,Самосвал карьерный 730E-8 №13,E01_01,Самосвалы карьерные,Самосвал карьерный №13,05-KAR-UTTR-K738,first05-KAR-UTTR-K801,first05,5,KAR,05-KAR,UTTR,-,UTTR,K801,no_data,2018-03-16,20.37,2030-03-16,Полюс Магадан,960003680,"20,37",,Эксплуатация,16.03.2018,16.03.2030,31502,,,,,,,
62915,100000084397,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №14,05-KAR-UTTR-K802,1413011320,E01_01,Самосвалы карьерные,100000084397,Самосвал карьерный 730E-8 №14,E01_01,Самосвалы карьерные,Самосвал карьерный №14,05-KAR-UTTR-K738,first05-KAR-UTTR-K802,first05,5,KAR,05-KAR,UTTR,-,UTTR,K802,no_data,2018-03-16,20.37,2030-03-16,Полюс Магадан,960003680,"20,37",,Эксплуатация,16.03.2018,16.03.2030,29345,,,,,,,
62918,100000084398,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №15,05-KAR-UTTR-K803,1413011320,E01_01,Самосвалы карьерные,100000084398,Самосвал карьерный 730E-8 №15,E01_01,Самосвалы карьерные,Самосвал карьерный №15,05-KAR-UTTR-K738,first05-KAR-UTTR-K803,first05,5,KAR,05-KAR,UTTR,-,UTTR,K803,no_data,2018-04-23,20.37,2030-04-23,Полюс Магадан,960003680,"20,37",,Эксплуатация,23.04.2018,23.04.2030,26296,,,,,,,
62921,100000084399,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №16,05-KAR-UTTR-K804,1413011320,E01_01,Самосвалы карьерные,100000084399,Самосвал карьерный 730E-8 №16,E01_01,Самосвалы карьерные,Самосвал карьерный №16,05-KAR-UTTR-K738,first05-KAR-UTTR-K804,first05,5,KAR,05-KAR,UTTR,-,UTTR,K804,no_data,2018-04-23,20.37,2030-04-23,Полюс Магадан,960003680,"20,37",,Эксплуатация,23.04.2018,23.04.2030,29792,,,,,,,
62924,100000084402,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №19,05-KAR-UTTR-K807,1413011320,E01_01,Самосвалы карьерные,100000084402,Самосвал карьерный 730E-8 №19,E01_01,Самосвалы карьерные,Самосвал карьерный №19,05-KAR-UTTR-K738,first05-KAR-UTTR-K807,first05,5,KAR,05-KAR,UTTR,-,UTTR,K807,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,30056,,,,,,,
62925,100000084403,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №20,05-KAR-UTTR-K808,1413011320,E01_01,Самосвалы карьерные,100000084403,Самосвал карьерный 730E-8 №20,E01_01,Самосвалы карьерные,Самосвал карьерный №20,05-KAR-UTTR-K738,first05-KAR-UTTR-K808,first05,5,KAR,05-KAR,UTTR,-,UTTR,K808,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,29919,,,,,,,
62926,100000084400,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №17,05-KAR-UTTR-K805,1413011320,E01_01,Самосвалы карьерные,100000084400,Самосвал карьерный 730E-8 №17,E01_01,Самосвалы карьерные,Самосвал карьерный №17,05-KAR-UTTR-K738,first05-KAR-UTTR-K805,first05,5,KAR,05-KAR,UTTR,-,UTTR,K805,no_data,2018-04-23,20.37,2030-04-23,Полюс Магадан,960003680,"20,37",,Эксплуатация,23.04.2018,23.04.2030,26479,,,,,,,
62927,100000084401,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №18,05-KAR-UTTR-K806,1413011320,E01_01,Самосвалы карьерные,100000084401,Самосвал карьерный 730E-8 №18,E01_01,Самосвалы карьерные,Самосвал карьерный №18,05-KAR-UTTR-K738,first05-KAR-UTTR-K806,first05,5,KAR,05-KAR,UTTR,-,UTTR,K806,no_data,2018-04-23,20.37,2030-04-23,Полюс Магадан,960003680,"20,37",,Эксплуатация,23.04.2018,23.04.2030,30194,,,,,,,
62931,100000084404,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №21,05-KAR-UTTR-K809,1413011320,E01_01,Самосвалы карьерные,100000084404,Самосвал карьерный 730E-8 №21,E01_01,Самосвалы карьерные,Самосвал карьерный №21,05-KAR-UTTR-K738,first05-KAR-UTTR-K809,first05,5,KAR,05-KAR,UTTR,-,UTTR,K809,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,28999,,,,,,,
62934,100000084405,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №22,05-KAR-UTTR-K810,1413011320,E01_01,Самосвалы карьерные,100000084405,Самосвал карьерный 730E-8 №22,E01_01,Самосвалы карьерные,Самосвал карьерный №22,05-KAR-UTTR-K738,first05-KAR-UTTR-K810,first05,5,KAR,05-KAR,UTTR,-,UTTR,K810,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,28907,,,,,,,
62955,100000084406,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №23,05-KAR-UTTR-K811,1413011320,E01_01,Самосвалы карьерные,100000084406,Самосвал карьерный 730E-8 №23,E01_01,Самосвалы карьерные,Самосвал карьерный №23,05-KAR-UTTR-K738,first05-KAR-UTTR-K811,first05,5,KAR,05-KAR,UTTR,-,UTTR,K811,no_data,2018-06-30,20.37,2030-06-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.06.2018,30.06.2030,29437,,,,,,,
62970,100000084407,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №24,05-KAR-UTTR-K812,1413011320,E01_01,Самосвалы карьерные,100000084407,Самосвал карьерный 730E-8 №24,E01_01,Самосвалы карьерные,Самосвал карьерный №24,05-KAR-UTTR-K738,first05-KAR-UTTR-K812,first05,5,KAR,05-KAR,UTTR,-,UTTR,K812,no_data,2018-06-30,20.37,2030-06-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.06.2018,30.06.2030,27514,,,,,,,
62971,100000084408,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №25,05-KAR-UTTR-K813,1413011320,E01_01,Самосвалы карьерные,100000084408,Самосвал карьерный 730E-8 №25,E01_01,Самосвалы карьерные,Самосвал карьерный №25,05-KAR-UTTR-K738,first05-KAR-UTTR-K813,first05,5,KAR,05-KAR,UTTR,-,UTTR,K813,no_data,2018-06-30,20.37,2030-06-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.06.2018,30.06.2030,28970,,,,,,,
62975,100000084409,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №26,05-KAR-UTTR-K814,1413011320,E01_01,Самосвалы карьерные,100000084409,Самосвал карьерный 730E-8 №26,E01_01,Самосвалы карьерные,Самосвал карьерный №26,05-KAR-UTTR-K738,first05-KAR-UTTR-K814,first05,5,KAR,05-KAR,UTTR,-,UTTR,K814,no_data,2018-07-31,20.37,2030-07-31,Полюс Магадан,960003680,"20,37",,Эксплуатация,31.07.2018,31.07.2030,28978,,,,,,,
62977,100000084410,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №27,05-KAR-UTTR-K815,1413011320,E01_01,Самосвалы карьерные,100000084410,Самосвал карьерный 730E-8 №27,E01_01,Самосвалы карьерные,Самосвал карьерный №27,05-KAR-UTTR-K738,first05-KAR-UTTR-K815,first05,5,KAR,05-KAR,UTTR,-,UTTR,K815,no_data,2018-07-31,20.37,2030-07-31,Полюс Магадан,960003680,"20,37",,Эксплуатация,31.07.2018,31.07.2030,28874,,,,,,,
63470,100000084411,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №28,05-KAR-UTTR-K816,1413011320,E01_01,Самосвалы карьерные,100000084411,Самосвал карьерный 730E-8 №28,E01_01,Самосвалы карьерные,Самосвал карьерный №28,05-KAR-UTTR-K738,first05-KAR-UTTR-K816,first05,5,KAR,05-KAR,UTTR,-,UTTR,K816,no_data,2018-07-31,20.37,2030-07-31,Полюс Магадан,960003680,"20,37",,Эксплуатация,31.07.2018,31.07.2030,28292,,,,,,,
64164,100000084412,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №29,05-KAR-UTTR-K817,1413011320,E01_01,Самосвалы карьерные,100000084412,Самосвал карьерный 730E-8 №29,E01_01,Самосвалы карьерные,Самосвал карьерный №29,05-KAR-UTTR-K738,first05-KAR-UTTR-K817,first05,5,KAR,05-KAR,UTTR,-,UTTR,K817,no_data,2018-09-10,20.37,2030-09-10,Полюс Магадан,960003680,"20,37",,Эксплуатация,10.09.2018,10.09.2030,26433,,,,,,,
1080,100000099013,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-07-01,,2033-06-28,,,,,,,,,O,,,,,,
1081,100000099014,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-12-01,,2033-11-28,,,,,,,,,O,,,,,,
1082,100000099015,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-01,,2033-12-29,,,,,,,,,O,,,,,,
1083,100000099016,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1084,100000099017,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1085,100000099018,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-01,,2033-05-29,,,,,,,,,O,,,,,,
1086,100000099019,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-10-01,,2033-09-28,,,,,,,,,O,,,,,,
1087,100000099020,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-10-01,,2033-09-28,,,,,,,,,O,,,,,,
1088,100000099021,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-11-01,,2033-10-29,,,,,,,,,O,,,,,,
1089,100000099022,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1090,100000099023,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1091,100000099024,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1092,100000099025,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1093,100000099026,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-01,,2033-05-29,,,,,,,,,O,,,,,,
1094,100000099027,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-01,,2033-05-29,,,,,,,,,O,,,,,,
1095,100000099028,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-07-01,,2033-06-28,,,,,,,,,O,,,,,,
1096,100000099029,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-09-01,,2033-08-29,,,,,,,,,O,,,,,,
1097,100000099030,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1098,100000099031,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-07-01,,2033-06-28,,,,,,,,,O,,,,,,
1099,100000099032,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-08-01,,2033-07-29,,,,,,,,,O,,,,,,
1100,100000099033,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-08-01,,2033-07-29,,,,,,,,,O,,,,,,
1101,100000099034,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-08-01,,2033-07-29,,,,,,,,,O,,,,,,
1102,100000099035,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-11-01,,2033-10-29,,,,,,,,,O,,,,,,
1103,100000099036,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-12-01,,2033-11-28,,,,,,,,,O,,,,,,
1104,100000099037,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-12-01,,2033-11-28,,,,,,,,,O,,,,,,
1105,100000099038,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2024-01-01,,2033-12-29,,,,,,,,,O,,,,,,
1106,100000099039,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1107,100000099040,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1108,100000099041,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-01-31,,2033-01-28,,,,,,,,,O,,,,,,
1109,100000099042,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-06-01,,2033-05-29,,,,,,,,,O,,,,,,
1110,100000099043,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-08-01,,2033-07-29,,,,,,,,,O,,,,,,
1111,100000099044,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-09-01,,2033-08-29,,,,,,,,,O,,,,,,
1112,100000099045,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-09-01,,2033-08-29,,,,,,,,,O,,,,,,
1113,100000099046,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-11-01,,2033-10-29,,,,,,,,,O,,,,,,
1114,100000099047,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-07-01,,2033-06-28,,,,,,,,,O,,,,,,
1115,100000099048,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-09-01,,2033-08-29,,,,,,,,,O,,,,,,
1116,100000099049,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-10-01,,2033-09-28,,,,,,,,,O,,,,,,
1117,100000099050,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-10-01,,2033-09-28,,,,,,,,,O,,,,,,
1118,100000099051,Самосвалы CAT 793D,67,5,Автосамосвал карьер.Caterpillar 793D,,1113011920,,,,,,,,,,,,,,,,,,,2023-11-01,,2033-10-29,,,,,,,,,O,,,,,,
