maintanance_job_code,eo_code,maintanance_category_id,maintanance_name,maint_interval,downtime,man_hours,tr_service_interval
100000062379_9,100000062379,tr,ТР,77750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,77750.0,32.3308823529412,44.24264705882345,77750.0
100000084396_43,100000084396,tr4,ТР,77750.0,32.3308823529412,44.24264705882345,77750.0
sl_730_1_61,sl_730_1,tr4,ТР,77750.0,32.3308823529412,44.24264705882345,77750.0
100000008673_6,100000008673,to6000,ТО-6000,78000.0,8.8,13.2,
100000062379_6,100000062379,to6000,ТО-6000,78000.0,8.8,13.2,
100000065514_24,100000065514,to6000,ТО-6000,78000.0,10.9,16.35,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),78000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),78000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,78000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,78000.0,13.0,19.5,
100000084396_34,100000084396,to2000,ТО5-2000,78000.0,14.0,21.0,
sl_730_1_52,sl_730_1,to2000,ТО5-2000,78000.0,14.0,21.0,
100000008673_9,100000008673,tr,ТР,78000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,78000.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,78000.0,32.529411764705905,44.58823529411757,78000.0
100000084396_43,100000084396,tr4,ТР,78000.0,32.529411764705905,44.58823529411757,78000.0
sl_730_1_61,sl_730_1,tr4,ТР,78000.0,32.529411764705905,44.58823529411757,78000.0
100000084396_30,100000084396,to250,ТО1-250,78250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,78250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,78250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,78250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,78250.0,32.72794117647061,44.93382352941168,78250.0
100000084396_43,100000084396,tr4,ТР,78250.0,32.72794117647061,44.93382352941168,78250.0
sl_730_1_61,sl_730_1,tr4,ТР,78250.0,32.72794117647061,44.93382352941168,78250.0
100000008673_2,100000008673,to500,ТО-500,78500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,78500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,78500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,78500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,78500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,78500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,78500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,78500.0,32.92647058823531,45.2794117647058,78500.0
100000084396_43,100000084396,tr4,ТР,78500.0,32.92647058823531,45.2794117647058,78500.0
sl_730_1_61,sl_730_1,tr4,ТР,78500.0,32.92647058823531,45.2794117647058,78500.0
100000084396_30,100000084396,to250,ТО1-250,78750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,78750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,78750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,78750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,78750.0,33.125000000000014,45.624999999999915,78750.0
100000084396_43,100000084396,tr4,ТР,78750.0,33.125000000000014,45.624999999999915,78750.0
sl_730_1_61,sl_730_1,tr4,ТР,78750.0,33.125000000000014,45.624999999999915,78750.0
100000008673_3,100000008673,to1000,ТО-1000,79000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,79000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,79000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,79000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,79000.0,12.0,18.0,
100000008673_9,100000008673,tr,ТР,79000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,79000.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,79000.0,33.32352941176472,45.97058823529403,79000.0
100000084396_43,100000084396,tr4,ТР,79000.0,33.32352941176472,45.97058823529403,79000.0
sl_730_1_61,sl_730_1,tr4,ТР,79000.0,33.32352941176472,45.97058823529403,79000.0
100000084396_30,100000084396,to250,ТО1-250,79250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,79250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,79250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,79250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,79250.0,33.52205882352942,46.31617647058815,79250.0
100000084396_43,100000084396,tr4,ТР,79250.0,33.52205882352942,46.31617647058815,79250.0
sl_730_1_61,sl_730_1,tr4,ТР,79250.0,33.52205882352942,46.31617647058815,79250.0
100000008673_2,100000008673,to500,ТО-500,79500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,79500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,79500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,79500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,79500.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,79500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,79500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,79500.0,33.72058823529412,46.66176470588226,79500.0
100000084396_43,100000084396,tr4,ТР,79500.0,33.72058823529412,46.66176470588226,79500.0
sl_730_1_61,sl_730_1,tr4,ТР,79500.0,33.72058823529412,46.66176470588226,79500.0
100000084396_30,100000084396,to250,ТО1-250,79750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,79750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,79750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,79750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,79750.0,33.919117647058826,47.00735294117638,79750.0
100000084396_43,100000084396,tr4,ТР,79750.0,33.919117647058826,47.00735294117638,79750.0
sl_730_1_61,sl_730_1,tr4,ТР,79750.0,33.919117647058826,47.00735294117638,79750.0
100000008673_8,100000008673,to_suppl_systems,ТО доп систем,80000.0,10.0,15.0,
100000062379_8,100000062379,to_suppl_systems,ТО доп систем,80000.0,10.0,15.0,
100000008673_5,100000008673,to4000,ТО-4000,80000.0,12.9,19.35,
100000062379_5,100000062379,to4000,ТО-4000,80000.0,12.9,19.35,
100000065514_23,100000065514,to4000,ТО-4000,80000.0,16.8,25.2,
100000008673_9,100000008673,tr,ТР,80000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,80000.0,20.0,30.0,
100000084396_38,100000084396,to8000,ТО9-8000,80000.0,23.0,34.5,
sl_730_1_56,sl_730_1,to8000,ТО9-8000,80000.0,23.0,34.5,
100000065514_19,100000065514,tr5,ТР,80000.0,34.11764705882353,47.352941176470495,80000.0
100000084396_43,100000084396,tr4,ТР,80000.0,34.11764705882353,47.352941176470495,80000.0
sl_730_1_61,sl_730_1,tr4,ТР,80000.0,34.11764705882353,47.352941176470495,80000.0
100000084396_45,100000084396,lining_full,СВп (полная футеровка),80000.0,48.0,72.0,
sl_730_1_63,sl_730_1,lining_full,СВп (полная футеровка),80000.0,48.0,72.0,
100000008673_12,100000008673,overhaul_total,КР,80000.0,600.0,900.0,
100000062379_12,100000062379,overhaul_total,КР,80000.0,600.0,900.0,
100000065514_27,100000065514,overhaul_total,КР,80000.0,600.0,900.0,
100000084396_30,100000084396,to250,ТО1-250,80250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,80250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,80250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,80250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,80250.0,34.31617647058823,47.69852941176461,80250.0
100000084396_43,100000084396,tr4,ТР,80250.0,34.31617647058823,47.69852941176461,80250.0
sl_730_1_61,sl_730_1,tr4,ТР,80250.0,34.31617647058823,47.69852941176461,80250.0
100000008673_2,100000008673,to500,ТО-500,80500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,80500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,80500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,80500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,80500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,80500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,80500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,80500.0,34.514705882352935,48.04411764705873,80500.0
100000084396_43,100000084396,tr4,ТР,80500.0,34.514705882352935,48.04411764705873,80500.0
sl_730_1_61,sl_730_1,tr4,ТР,80500.0,34.514705882352935,48.04411764705873,80500.0
100000084396_30,100000084396,to250,ТО1-250,80750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,80750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,80750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,80750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,80750.0,34.71323529411764,48.38970588235284,80750.0
100000084396_43,100000084396,tr4,ТР,80750.0,34.71323529411764,48.38970588235284,80750.0
sl_730_1_61,sl_730_1,tr4,ТР,80750.0,34.71323529411764,48.38970588235284,80750.0
100000008673_3,100000008673,to1000,ТО-1000,81000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,81000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,81000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,81000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,81000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,81000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,81000.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,81000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,81000.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,81000.0,34.91176470588234,48.73529411764696,81000.0
100000084396_43,100000084396,tr4,ТР,81000.0,34.91176470588234,48.73529411764696,81000.0
sl_730_1_61,sl_730_1,tr4,ТР,81000.0,34.91176470588234,48.73529411764696,81000.0
100000084396_30,100000084396,to250,ТО1-250,81250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,81250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,81250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,81250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,81250.0,35.110294117647044,49.080882352941074,81250.0
100000084396_43,100000084396,tr4,ТР,81250.0,35.110294117647044,49.080882352941074,81250.0
sl_730_1_61,sl_730_1,tr4,ТР,81250.0,35.110294117647044,49.080882352941074,81250.0
100000008673_2,100000008673,to500,ТО-500,81500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,81500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,81500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,81500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,81500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,81500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,81500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,81500.0,35.30882352941175,49.42647058823519,81500.0
100000084396_43,100000084396,tr4,ТР,81500.0,35.30882352941175,49.42647058823519,81500.0
sl_730_1_61,sl_730_1,tr4,ТР,81500.0,35.30882352941175,49.42647058823519,81500.0
100000084396_30,100000084396,to250,ТО1-250,81750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,81750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,81750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,81750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,81750.0,35.50735294117645,49.772058823529306,81750.0
100000084396_43,100000084396,tr4,ТР,81750.0,35.50735294117645,49.772058823529306,81750.0
sl_730_1_61,sl_730_1,tr4,ТР,81750.0,35.50735294117645,49.772058823529306,81750.0
100000008673_4,100000008673,to2000,ТО-2000,82000.0,7.7,11.55,
100000062379_4,100000062379,to2000,ТО-2000,82000.0,7.7,11.55,
100000065514_22,100000065514,to2000,ТО-2000,82000.0,9.4,14.1,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),82000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),82000.0,12.0,18.0,
100000084396_34,100000084396,to2000,ТО5-2000,82000.0,14.0,21.0,
sl_730_1_52,sl_730_1,to2000,ТО5-2000,82000.0,14.0,21.0,
100000008673_9,100000008673,tr,ТР,82000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,82000.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,82000.0,35.70588235294115,50.11764705882342,82000.0
100000084396_43,100000084396,tr4,ТР,82000.0,35.70588235294115,50.11764705882342,82000.0
sl_730_1_61,sl_730_1,tr4,ТР,82000.0,35.70588235294115,50.11764705882342,82000.0
100000084396_30,100000084396,to250,ТО1-250,82250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,82250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,82250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,82250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,82250.0,35.904411764705856,50.46323529411754,82250.0
100000084396_43,100000084396,tr4,ТР,82250.0,35.904411764705856,50.46323529411754,82250.0
sl_730_1_61,sl_730_1,tr4,ТР,82250.0,35.904411764705856,50.46323529411754,82250.0
100000008673_2,100000008673,to500,ТО-500,82500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,82500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,82500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,82500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,82500.0,13.0,19.5,
100000084396_35,100000084396,to2500,ТО6-2500,82500.0,19.0,28.5,
sl_730_1_53,sl_730_1,to2500,ТО6-2500,82500.0,19.0,28.5,
100000008673_9,100000008673,tr,ТР,82500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,82500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,82500.0,36.10294117647056,50.808823529411654,82500.0
100000084396_43,100000084396,tr4,ТР,82500.0,36.10294117647056,50.808823529411654,82500.0
sl_730_1_61,sl_730_1,tr4,ТР,82500.0,36.10294117647056,50.808823529411654,82500.0
100000084396_30,100000084396,to250,ТО1-250,82750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,82750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,82750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,82750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,82750.0,36.30147058823526,51.15441176470577,82750.0
100000084396_43,100000084396,tr4,ТР,82750.0,36.30147058823526,51.15441176470577,82750.0
sl_730_1_61,sl_730_1,tr4,ТР,82750.0,36.30147058823526,51.15441176470577,82750.0
100000008673_3,100000008673,to1000,ТО-1000,83000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,83000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,83000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,83000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,83000.0,12.0,18.0,
100000008673_9,100000008673,tr,ТР,83000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,83000.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,83000.0,36.499999999999964,51.499999999999886,83000.0
100000084396_43,100000084396,tr4,ТР,83000.0,36.499999999999964,51.499999999999886,83000.0
sl_730_1_61,sl_730_1,tr4,ТР,83000.0,36.499999999999964,51.499999999999886,83000.0
100000084396_30,100000084396,to250,ТО1-250,83250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,83250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,83250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,83250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,83250.0,36.69852941176467,51.845588235294,83250.0
100000084396_43,100000084396,tr4,ТР,83250.0,36.69852941176467,51.845588235294,83250.0
sl_730_1_61,sl_730_1,tr4,ТР,83250.0,36.69852941176467,51.845588235294,83250.0
100000008673_2,100000008673,to500,ТО-500,83500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,83500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,83500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,83500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,83500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,83500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,83500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,83500.0,36.89705882352937,52.19117647058812,83500.0
100000084396_43,100000084396,tr4,ТР,83500.0,36.89705882352937,52.19117647058812,83500.0
sl_730_1_61,sl_730_1,tr4,ТР,83500.0,36.89705882352937,52.19117647058812,83500.0
100000084396_30,100000084396,to250,ТО1-250,83750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,83750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,83750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,83750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,83750.0,37.09558823529407,52.536764705882234,83750.0
100000084396_43,100000084396,tr4,ТР,83750.0,37.09558823529407,52.536764705882234,83750.0
sl_730_1_61,sl_730_1,tr4,ТР,83750.0,37.09558823529407,52.536764705882234,83750.0
100000008673_8,100000008673,to_suppl_systems,ТО доп систем,84000.0,10.0,15.0,
100000008673_10,100000008673,tr_suppl_systems,Трдоп.сист.,84000.0,10.0,15.0,
100000062379_8,100000062379,to_suppl_systems,ТО доп систем,84000.0,10.0,15.0,
100000062379_10,100000062379,tr_suppl_systems,Трдоп.сист.,84000.0,10.0,15.0,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),84000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),84000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,84000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,84000.0,13.0,19.5,
100000008673_7,100000008673,to12000,ТО-12000,84000.0,13.9,20.85,
100000062379_7,100000062379,to12000,ТО-12000,84000.0,13.9,20.85,
100000065514_25,100000065514,to12000,ТО-12000,84000.0,17.8,26.7,
100000084396_36,100000084396,to4000,ТО7-4000,84000.0,19.5,29.25,
sl_730_1_54,sl_730_1,to4000,ТО7-4000,84000.0,19.5,29.25,
100000008673_9,100000008673,tr,ТР,84000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,84000.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,84000.0,37.294117647058776,52.88235294117635,84000.0
100000084396_43,100000084396,tr4,ТР,84000.0,37.294117647058776,52.88235294117635,84000.0
sl_730_1_61,sl_730_1,tr4,ТР,84000.0,37.294117647058776,52.88235294117635,84000.0
100000084396_30,100000084396,to250,ТО1-250,84250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,84250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,84250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,84250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,84250.0,37.49264705882348,53.227941176470466,84250.0
100000084396_43,100000084396,tr4,ТР,84250.0,37.49264705882348,53.227941176470466,84250.0
sl_730_1_61,sl_730_1,tr4,ТР,84250.0,37.49264705882348,53.227941176470466,84250.0
100000008673_2,100000008673,to500,ТО-500,84500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,84500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,84500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,84500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,84500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,84500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,84500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,84500.0,37.69117647058818,53.57352941176458,84500.0
100000084396_43,100000084396,tr4,ТР,84500.0,37.69117647058818,53.57352941176458,84500.0
sl_730_1_61,sl_730_1,tr4,ТР,84500.0,37.69117647058818,53.57352941176458,84500.0
100000084396_30,100000084396,to250,ТО1-250,84750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,84750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,84750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,84750.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,84750.0,37.889705882352885,53.9191176470587,84750.0
100000084396_43,100000084396,tr4,ТР,84750.0,37.889705882352885,53.9191176470587,84750.0
sl_730_1_61,sl_730_1,tr4,ТР,84750.0,37.889705882352885,53.9191176470587,84750.0
100000008673_3,100000008673,to1000,ТО-1000,85000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,85000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,85000.0,6.6,9.9,
100000008673_9,100000008673,tr,ТР,85000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,85000.0,20.0,30.0,
100000084396_37,100000084396,to5000,ТО8-5000,85000.0,20.0,30.0,
sl_730_1_55,sl_730_1,to5000,ТО8-5000,85000.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,85000.0,38.08823529411759,54.264705882352814,85000.0
100000084396_43,100000084396,tr4,ТР,85000.0,38.08823529411759,54.264705882352814,85000.0
sl_730_1_61,sl_730_1,tr4,ТР,85000.0,38.08823529411759,54.264705882352814,85000.0
100000084396_30,100000084396,to250,ТО1-250,85250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,85250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,85250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,85250.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,85250.0,38.28676470588229,54.61029411764693,85250.0
100000084396_43,100000084396,tr4,ТР,85250.0,38.28676470588229,54.61029411764693,85250.0
sl_730_1_61,sl_730_1,tr4,ТР,85250.0,38.28676470588229,54.61029411764693,85250.0
100000008673_2,100000008673,to500,ТО-500,85500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,85500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,85500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,85500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,85500.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,85500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,85500.0,20.0,30.0,
100000065514_19,100000065514,tr5,ТР,85500.0,38.485294117646994,54.955882352941046,85500.0
100000084396_43,100000084396,tr4,ТР,85500.0,38.485294117646994,54.955882352941046,85500.0
sl_730_1_61,sl_730_1,tr4,ТР,85500.0,38.485294117646994,54.955882352941046,85500.0
