Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,46,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364240,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,14.07.2022,9:00:00,14.07.2022,19:00:00,14.08.2022,9:00:00,14.08.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,11 498,"15,2","14,2",0,"213 852,91",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,47,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364229,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,26.07.2022,9:00:00,26.07.2022,15:00:00,26.08.2022,9:00:00,26.08.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,11 761,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162262,Техническое обслуживание 5,48,ТО5,Техническое обслуживание ТО №5,2-0175,A,O0000002,О5,,3-средний,30,APP1,1100364251,Техническое обслуживание 5,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,06.08.2022,9:00:00,07.08.2022,21:00:00,06.09.2022,9:00:00,07.09.2022,21:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 001,"119,5","74,3",0,"1 111 765,73",0,1,1,,36,0,36,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,49,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364230,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,17.08.2022,9:00:00,17.08.2022,15:00:00,17.09.2022,9:00:00,17.09.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 242,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,50,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364241,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,29.08.2022,9:00:00,29.08.2022,19:00:00,29.09.2022,9:00:00,29.09.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 505,"15,2","14,2",0,"213 852,91",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,51,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364231,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,09.09.2022,9:00:00,09.09.2022,15:00:00,10.10.2022,9:00:00,10.10.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 746,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162240,Техническое обслуживание 3,52,ТО3,Техническое обслуживание ТО №3,2-0175,A,O0000002,О3,,3-средний,30,APP1,1100364246,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,21.09.2022,9:00:00,21.09.2022,23:00:00,22.10.2022,9:00:00,22.10.2022,23:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,13 009,"21,6","20,4",0,"368 007,00",0,1,1,,14,0,14,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,53,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364232,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,02.10.2022,9:00:00,02.10.2022,15:00:00,02.11.2022,9:00:00,02.11.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,13 250,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,54,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364242,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,13.10.2022,9:00:00,13.10.2022,19:00:00,13.11.2022,9:00:00,13.11.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,13 491,"15,2","14,2",0,"215 326,71",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,55,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364233,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,25.10.2022,9:00:00,25.10.2022,15:00:00,25.10.2022,9:00:00,25.10.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,AZAROVAV,09.12.2021,13 753,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162261,Техническое обслуживание 4,56,ТО4,Техническое обслуживание ТО №4,2-0175,A,N0000002,О4,,3-средний,30,APP1,1100364249,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,05.11.2022,9:00:00,06.11.2022,9:00:00,05.11.2022,9:00:00,06.11.2022,9:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,AZAROVAV,09.12.2021,13 994,38,"30,5",0,"739 209,18",0,1,1,,24,0,24,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,57,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364234,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,17.11.2022,9:00:00,17.11.2022,15:00:00,17.11.2022,9:00:00,17.11.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,AZAROVAV,09.12.2021,14 257,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,58,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364243,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,28.11.2022,9:00:00,28.11.2022,19:00:00,28.11.2022,9:00:00,28.11.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,AZAROVAV,09.12.2021,14 498,"15,2","14,2",0,"215 326,71",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,59,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364235,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10.12.2022,9:00:00,10.12.2022,15:00:00,10.12.2022,9:00:00,10.12.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,AZAROVAV,09.12.2021,14 761,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162240,Техническое обслуживание 3,60,ТО3,Техническое обслуживание ТО №3,2-0175,A,O0000002,О3,,3-средний,30,APP1,1100364247,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,21.12.2022,9:00:00,21.12.2022,23:00:00,21.12.2022,9:00:00,21.12.2022,23:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,AZAROVAV,09.12.2021,15 002,"21,6","20,4",0,"369 480,80",0,1,1,,14,0,14,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,37,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364224,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,03.05.2022,9:00:00,03.05.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,9 921,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,38,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364238,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,15.05.2022,9:00:00,15.05.2022,19:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,BOKOVIKOVVO,11.01.2022,10 184,"15,2","14,2",0,"213 199,51",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,39,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364225,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,26.05.2022,9:00:00,26.05.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 425,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162261,Техническое обслуживание 4,40,ТО4,Техническое обслуживание ТО №4,2-0175,A,N0000002,О4,,3-средний,30,APP1,1100364248,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,07.06.2022,9:00:00,08.06.2022,9:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 688,38,"30,5",0,"737 081,98",0,1,1,,24,0,24,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,41,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364226,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,18.06.2022,9:00:00,18.06.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 928,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,42,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364239,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,29.06.2022,9:00:00,29.06.2022,19:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,11 169,"15,2","14,2",0,"213 852,91",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,43,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364227,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,11.07.2022,9:00:00,11.07.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,11 432,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162240,Техническое обслуживание 3,44,ТО3,Техническое обслуживание ТО №3,2-0175,A,O0000002,О3,,3-средний,30,APP1,1100364245,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,22.07.2022,9:00:00,22.07.2022,23:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,11 673,"21,6","20,4",0,"368 007,00",0,1,1,,14,0,14,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,45,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364228,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,03.08.2022,9:00:00,03.08.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,11 936,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,46,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364240,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,14.08.2022,9:00:00,14.08.2022,19:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 177,"15,2","14,2",0,"213 852,91",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,47,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364229,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,26.08.2022,9:00:00,26.08.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 439,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162262,Техническое обслуживание 5,48,ТО5,Техническое обслуживание ТО №5,2-0175,A,O0000002,О5,,3-средний,30,APP1,1100364251,Техническое обслуживание 5,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,06.09.2022,9:00:00,07.09.2022,21:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 680,"119,5","74,3",0,"1 111 765,73",0,1,1,,36,0,36,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,49,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364230,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,17.09.2022,9:00:00,17.09.2022,15:00:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,12 921,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
