,Заказ,Базисный срок начала,Базисный срок конца,БЕ,Группа плановиков,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Общее время простоя (Зкз),Метка удаления,СистСтатус,ПользСтатус,Системный статус сообщения ТОРО,Наименование класса ЕО,Краткий текст,Единица оборудования,Техническое место,Название технического места,СПП - заголовок заказа,basis_start_year,basis_start_month,basis_start_month_name,basis_start_date,basis_start_month_year,basis_start_monthname_year,order_system_status,ТЗКР; Технически закрыто,ПДТВ; Подтверждено,ПКАЛ; ПредвКалькуляция проведена,ПРВВ; Правило расчета введено,ДМНП; ДоступностьМтрл не проверена,KKMP; Без компонентов материала,JBFI; Задача завершена,ЗАКР; Закрыто,МТКУ; Метка удаления,НЕВЫ; Не выполнено,ДВМА; Движение материала произошло,ПЕЧТ; Напечатано,MOBI; Данные на мобильном устройстве,ЧПДТ; Частично подтверждено,ЧПЕЧ; Частично напечатано,ОШОЗ; Ошибка при определении затрат,ОТКР; Открыто,ДЕБЛ; Деблокировано,СРНА; Сроки не актуальны,iw39,Вид заказа Описание,Вид_заказа,count
2627,1100368867,2022-11-04,11/4/2022,1200,100,7100370992,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,(ТО1) БелАЗ 7451 СЛ №2,100000068228,03-KON-OBSL-OB03, БелАЗ-7547 №2442,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-04,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2628,1100354558,2022-11-04,11/6/2022,1200,100,7100357192,APP1,ТО1,"48,00","48,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ПЛАН МТРН,СОЗА ЗКПР МТКУ,Экскаваторы электрические,Техническое обслуживание 1,100000009136,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-010-02,2022,11,ноябрь,2022-11-04,11_2022,ноябрь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2629,1100368953,2022-11-04,11/6/2022,1200,100,7100371078,APP1,ТР,"48,00","48,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР трансмиссии БелАЗ 7547 №2,100000068228,03-KON-OBSL-OB03, БелАЗ-7547 №2442,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-04,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2630,1100368952,2022-11-04,11/6/2022,1200,100,7100371077,APP1,ТР,"48,00","48,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР двигателя БелАЗ 7547 №2,100000068228,03-KON-OBSL-OB03, БелАЗ-7547 №2442,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-04,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2631,1100360360,2022-11-04,11/5/2022,1200,100,7100362519,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-04,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2632,1100360294,2022-11-04,11/5/2022,1200,100,7100362440,APP1,ТО4,"24,00","24,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ОШОЗ ДМНП,СГГС ГОД МТРН,СОЗА ЗКПР МТКУ,Самосвалы карьерные,Техническое обслуживание 4,100000022744,03-CTT-KM08,Самосвал №1628,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-04,11_2022,ноябрь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ОШОЗ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2633,1100354285,2022-11-05,11/7/2022,1200,100,7100356830,APP1,ТО5,"48,00","48,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ПЛАН МТРН,СОЗА ЗКПР МТКУ,Экскаваторы электрические,Техническое обслуживание 5,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2634,1100368991,2022-11-05,11/7/2022,1200,100,7100371207,APP1,ТР,"48,00","48,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР трансмиссии БелАЗ 7547 №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2635,1100381325,2022-11-05,11/6/2022,1200,100,7100382305,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1625,100000021364,03-CTT-KM05,Самосвал №1625,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2636,1100364249,2022-11-05,11/6/2022,1200,100,7100366361,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 4,100000071921,03-CTT-KM10,Самосвал №1630,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2637,1100361162,2022-11-05,11/5/2022,1200,100,7100363326,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000021364,03-CTT-KM05,Самосвал №1625,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2638,1100368990,2022-11-05,11/7/2022,1200,100,7100371206,APP1,ТР,"48,00","48,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР двигателя БелАЗ 7547 №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2639,1100390470,2022-11-05,11/5/2022,1200,600,7100391020,APP1,ТО,"0,00","0,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Компьютеры промышленные бортовые,ТО1 Компьютер Trax-10LP 1202,100000009398,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2640,1100368842,2022-11-05,11/6/2022,1200,100,7100370967,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-4 БелАЗ 7451 СЛ №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2641,1100354113,2022-11-05,11/5/2022,1200,100,7100357107,APP1,ТО1,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы электрические,Техническое обслуживание 1,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,11,ноябрь,2022-11-05,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2642,1100359771,2022-11-06,11/6/2022,1200,100,7100361933,APP1,ТО3,"14,00","14,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 3,100000008670,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-06,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2643,1100363109,2022-11-06,11/6/2022,1200,100,7100365277,APP1,ТО3,"14,00","14,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 3,100000022783,03-CTT-KM09,Самосвал №1629,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-06,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2644,1100380635,2022-11-07,11/8/2022,1200,100,7100382675,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1611,100000008668,03-CTT-KD03,Самосвал №1611,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-07,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2645,1100381240,2022-11-07,11/8/2022,1200,100,7100382250,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал 785C №1620,100000008674,03-CTT-CC02,Самосвал №1620,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-07,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2646,1100368927,2022-11-07,11/7/2022,1200,100,7100371052,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-1 БелАЗ 7451 СЛ №4,100000068230,03-KON-OBSL-OB05, БелАЗ-7547 №2444,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-07,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2647,1100359374,2022-11-07,11/7/2022,1200,100,7100361620,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000008668,03-CTT-KD03,Самосвал №1611,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-07,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2648,1100358740,2022-11-07,11/7/2022,1200,100,7100361089,APP1,ТО1,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000008674,03-CTT-CC02,Самосвал №1620,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-07,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2649,1100354062,2022-11-08,11/8/2022,1200,100,7100356347,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 1,100000009138,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-010-02,2022,11,ноябрь,2022-11-08,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2650,1100360348,2022-11-08,11/8/2022,1200,100,7100362492,APP1,ТО3,"12,00","12,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 3,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-08,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2651,1100353796,2022-11-08,11/9/2022,1200,100,7100356661,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000009138,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-010-02,2022,11,ноябрь,2022-11-08,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2652,1100368915,2022-11-09,11/10/2022,1200,100,7100371040,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-4 БелАЗ 7451 СЛ №3,100000068229,03-KON-OBSL-OB04, БелАЗ-7547 №2443,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-09,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2653,1100369376,2022-11-09,11/9/2022,1200,200,7100371617,APP1,ТО,"5,00","5,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) ДЭ-812 К 001,100000009347,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,11,ноябрь,2022-11-09,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2654,1100390611,2022-11-10,11/10/2022,1200,600,7100391162,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1202,100000009398,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,LT-1200-2022-2-028-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2655,1100390498,2022-11-10,11/10/2022,1200,600,7100391058,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1220,100000021523,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-025-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2656,1100390714,2022-11-10,11/10/2022,1200,600,7100391302,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1615,100000009428,03-CTT-KD07,Самосвал №1615,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2657,1100390835,2022-11-10,11/10/2022,1200,600,7100391395,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1208,100000009401,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-025-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2658,1100390902,2022-11-10,11/10/2022,1200,600,7100391450,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1622,100000021300,03-CTT-KM02,Самосвал №1622,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2659,1100390534,2022-11-10,11/10/2022,1200,600,7100391102,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1610,100000009423,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2660,1100390798,2022-11-10,11/10/2022,1200,600,7100391376,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1620,100000009440,03-CTT-CC02,Самосвал №1620,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2661,1100390850,2022-11-10,11/10/2022,1200,600,7100391408,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1621,100000021251,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2662,1100390818,2022-11-10,11/10/2022,1200,600,7100391369,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1207,100000009400,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-025-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2663,1100390786,2022-11-10,11/10/2022,1200,600,7100391334,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1619,100000010272,03-CTT-CC01,Самосвал №1619,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2664,1100390774,2022-11-10,11/10/2022,1200,600,7100391345,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1203,100000009399,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-025-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2665,1100360824,2022-11-10,11/11/2022,1200,100,7100362983,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 4,100000021344,03-CTT-KM04,Самосвал №1624,LT-1200-2022-2-014-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2666,1100390702,2022-11-10,11/10/2022,1200,600,7100391260,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1614,100000009427,03-CTT-KD06,Самосвал №1614,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2667,1100360341,2022-11-10,11/10/2022,1200,100,7100362485,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 1,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
2668,1100390914,2022-11-10,11/10/2022,1200,600,7100391482,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1623,100000021291,03-CTT-KM03,Самосвал №1623,LT-1200-2022-2-027-02,2022,11,ноябрь,2022-11-10,11_2022,ноябрь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
