Планир. завод,ГрупПлановик,Сообщение,Вид заказа,Вид работы ТОРО,ВремяРемПростояЗкз,БазисСрокНачала,БазисСрокКонца,Заказ,Ссылочная дата,Ссылочное время,Дата изменения,Рабочее место,Резерв./заявка,Тип заказа,ПроизвУчасток,БЕ,Дата ввода,ПоказанСчетчика,Факт. деблокир.,ФактичСрокКонца,Факт.окончание,Общий расчет,ОбщЗатраты/факт,ОбщЗатраты/план,ЗапланКонец,БазисВремяКонца,Конец: время,Бизнес-сфера,ФактСрокНачала,ЗапланНачало,ФактНчл/Врем,Время начала,Время начала,История с,СхемаКальк,ТоргДокумент,Позиция,КЕ,Ответств. МВЗ,Ведущий заказ,Метка удаления,ДатаЗаверш,ЕстьПодробТекст,ВышестоящЗаказ,Базисная ЕИ,Количество,Помещение,Имя списка,Плановая дата,Номер объекта,СписОбъект,ГрПлан/Техкарта,ИндПланирЗаказа,СчтГрупТехкарт,Группа,Почтовый индекс,МВП,Приоритет,СПП-элемент,Регион,Ревизия,Серийный номер,Материал,НазвСервПродукт,СервиснПродукт,Сектор,Сектор - Сбыт,Местоположение,Улица,ЗаводРасплТехОб,ПредварЗатраты,ПользовСтатус,Группа сбыта,СбытовОрганизац,СбытовОрганизац - Сб,ВышестОперация,Канал сбыта,Канал сбыта - Сбыт,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Завод,Код надбавки,Ид. причины,Причина корр-ки,ИндНаличПрикрДокум,ИмеютсяНеСоглЗапросы,ПериодРемCAPEX(мес),Класс ЕО,ПрочиеФакт,ПрочиеПлан,БюджетФактИтог,БюджетПланИтог,МТР ФактИтог,МТР ПланИтог,Стоимость новой ЕО,ТЗРФакт,ТЗРПлан,ОбщееВремяПростояЗкз,ОборудованиеНаГарант,Инд. статуса «ФИКС»,Отв. сотрудн. таб. №,НаименованиеКлассаЕО,МТРподр,НеобходимНарядДопуск,СтатВыдачиРазрешений,СистСтатСообщТОРО,КапитализирРемонт,Исходная стоимость,Дефицит,Требуемая стоимость,СППДефицит,%СтоимРемФСтоимНовЕО,%СтоимРемПСтоимНовЕО,СистСтатус,ВремяРемПростояТК,ОбщееВремяПростояТК,ВремяТехнПростояТК,Заказано УСО,Описание,Краткий текст,СистемнСтатус,Отв. сотрудник ФИО,ПользСтатус,ОбщСумма (План),ОбщаяСумма(Фкт),ФОТПлан,ФОТФакт,МатериалыПлан,МатериалыФакт,ЗапчастиПлан,ЗапчастиФакт,УСОПоРемонтуПлан,УСОПоРемонтуФакт,Ед. оборудов.,Техместо,Описание,СПП-ЗаголЗаказа,Отв. раб.место,МВЗ,ВремяТехнПростояЗкз,Фактический простой,Принято УСО,ПредвЗарегистрирУСО
1200,100,7940394080,AETG,ЕТО,"0,33",1/29/2022,1/29/2022,1600129774,1/29/2022,18:30:00,1/22/2022,11500002,3,30,,1200,1/22/2022,,1/22/2022,,00:00:00,"0,00","0,00","0,00",1/29/2022,18:49:48,18:49:48,1200,,1/29/2022,00:00:00,18:30:00,18:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/29/2022,OR001600129774,907 710,100,1,ЕО,6150,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,161830,300000003197,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,33",,,12002267,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ДЕБЛ ПКАЛ ПРВВ KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,ЕТО 2 БелАЗ 7547 №2  СЛ,ДЕБЛ KKMP ПКАЛ ПРВВ,Нищимный Александр Сергеевич,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370702,APP1,ТО2,"8,00",1/29/2022,1/29/2022,1100368623,1/29/2022,09:00:00,1/27/2022,,3,30,,1200,2/10/2021,,1/27/2022,,00:00:00,"0,00","0,00","81 852,07",1/29/2022,17:00:00,17:00:00,1200,,1/29/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,12/19/2021,OR001100368623,469 069,100,1,О2,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МЕС  МТРЦ НЕД  СРОЧ ТКБЕ*,,,,,,,RUB,162318,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","27 298,15","0,00","27 298,15","0,00","0,00","0,00","8,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ДЕБЛ ПКАЛ ПРВВ ДМНП,"8,00","8,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО2) БелАЗ 7451 СЛ №2,ДЕБЛ ДМНП ПКАЛ ПРВВ,,СГГС ГОД УТВГ УТВП МЕС УТВМ НЕД УТВН ГИП СРОЧ МТРЦ ТКБЕ,"81 852,07","0,00","54 553,92","0,00","15 050,80","0,00","12 247,35","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7940394068,AETG,ЕТО,"0,33",1/30/2022,1/30/2022,1600129762,1/30/2022,06:30:00,1/22/2022,11500002,3,30,,1200,1/22/2022,,1/22/2022,,00:00:00,"0,00","0,00","0,00",1/30/2022,06:49:48,06:49:48,1200,,1/30/2022,00:00:00,06:30:00,06:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/30/2022,OR001600129762,907 698,100,1,ЕО,6150,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,161638,300000003197,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,33",,,12001054,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ДЕБЛ ПКАЛ ПРВВ KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,ЕТО 1 БелАЗ 7547 №2  СЛ,ДЕБЛ KKMP ПКАЛ ПРВВ,Месенёв Михаил Геннадьевич,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7940394082,AETG,ЕТО,"0,33",1/30/2022,1/30/2022,1600129776,1/30/2022,18:30:00,1/22/2022,11500002,3,30,,1200,1/22/2022,,1/22/2022,,00:00:00,"0,00","0,00","0,00",1/30/2022,18:49:48,18:49:48,1200,,1/30/2022,00:00:00,18:30:00,18:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/30/2022,OR001600129776,907 712,100,1,ЕО,6150,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,161830,300000003197,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,33",,,12002267,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ДЕБЛ ПКАЛ ПРВВ KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,ЕТО 2 БелАЗ 7547 №2  СЛ,ДЕБЛ KKMP ПКАЛ ПРВВ,Нищимный Александр Сергеевич,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370695,APP1,ТО1,"6,00",2/9/2022,2/9/2022,1100368576,2/9/2022,09:00:00,1/23/2022,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","53 314,82",2/9/2022,15:00:00,15:00:00,1200,,2/9/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,12/31/2021,OR001100368576,469 062,100,1,О1,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МЕС  МТРЦ ПЗТГ ПТОМ ТКБЕ*,,,,,,,RUB,162317,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","12 399,38","0,00","12 399,38","0,00","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО1) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ МТРЦ ТКБЕ ПЗТГ,"53 314,82","0,00","40 915,44","0,00","11 938,86","0,00","460,52","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370971,APP1,ТР,"12,00",2/20/2022,2/20/2022,1100368846,2/20/2022,09:00:00,1/23/2022,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","81 830,88",2/20/2022,21:00:00,21:00:00,1200,,2/20/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/12/2022,OR001100368846,469 560,100,1,ТР,P0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МЕС  ПЗТГ ПТОМ УТВГ УТВМ,,,,,,,RUB,161629,100000060222,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","12,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"12,00","12,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,ТР БелАЗ 7547 №2 СЛ,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,"81 830,88","0,00","81 830,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100371007,APP1,ТО4,"24,00",2/20/2022,2/21/2022,1100368882,2/20/2022,09:00:00,1/23/2022,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","187 629,61",2/21/2022,09:00:00,09:00:00,1200,,2/20/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/12/2022,OR001100368882,469 596,100,1,О4,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МЕС  МТРЦ ПЗТГ ПТОМ ТКБЕ*,,,,,,,RUB,162320,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","23 967,85","0,00","23 967,85","0,00","0,00","0,00","24,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"24,00","24,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ МТРЦ ТКБЕ ПЗТГ,"187 629,61","0,00","163 661,76","0,00","16 538,00","0,00","7 429,85","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100371222,APP1,ТР,"24,00",3/7/2022,3/8/2022,1100368957,3/7/2022,09:00:00,12/9/2021,,2,30,,1200,2/11/2021,,,,00:00:00,"0,00","0,00","327 323,52",3/8/2022,09:00:00,09:00:00,1200,,3/7/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,2/17/2022,OR001100368957,469 697,100,1,87,O0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,162546,100000060756,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,ТР электрооборудования БелАЗ 7547 №2,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"327 323,52","0,00","327 323,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370982,APP1,ТО1,"6,00",3/7/2022,3/7/2022,1100368857,3/7/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","53 314,82",3/7/2022,15:00:00,15:00:00,1200,,3/7/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,2/18/2022,OR001100368857,469 571,100,1,О1,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162317,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","12 399,38","0,00","12 399,38","0,00","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО1) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"53 314,82","0,00","40 915,44","0,00","11 938,86","0,00","460,52","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100371003,APP1,ТО3,"12,00",3/19/2022,3/19/2022,1100368878,3/19/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","136 094,73",3/19/2022,21:00:00,21:00:00,1200,,3/19/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/2/2022,OR001100368878,469 592,100,1,О3,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162319,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","54 263,85","0,00","54 263,85","0,00","0,00","0,00","12,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"12,00","12,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО3) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"136 094,73","0,00","81 830,88","0,00","49 400,50","0,00","4 863,35","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370983,APP1,ТО1,"6,00",3/31/2022,3/31/2022,1100368858,3/31/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","53 314,82",3/31/2022,15:00:00,15:00:00,1200,,3/31/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/14/2022,OR001100368858,469 572,100,1,О1,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162317,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","12 399,38","0,00","12 399,38","0,00","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО1) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"53 314,82","0,00","40 915,44","0,00","11 938,86","0,00","460,52","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370997,APP1,ТО2,"8,00",4/12/2022,4/12/2022,1100368872,4/12/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","74 468,07",4/12/2022,17:00:00,17:00:00,1200,,4/12/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/26/2022,OR001100368872,469 586,100,1,О2,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162318,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","19 914,15","0,00","19 914,15","0,00","0,00","0,00","8,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"8,00","8,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО2) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"74 468,07","0,00","54 553,92","0,00","15 050,80","0,00","4 863,35","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370984,APP1,ТО1,"6,00",4/24/2022,4/24/2022,1100368859,4/24/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","53 314,82",4/24/2022,15:00:00,15:00:00,1200,,4/24/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,4/8/2022,OR001100368859,469 573,100,1,О1,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162317,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","12 399,38","0,00","12 399,38","0,00","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО1) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"53 314,82","0,00","40 915,44","0,00","11 938,86","0,00","460,52","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100371008,APP1,ТО4,"24,00",5/6/2022,5/7/2022,1100368883,5/6/2022,09:00:00,1/11/2022,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","186 991,45",5/7/2022,09:00:00,09:00:00,1200,,5/6/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,4/20/2022,OR001100368883,469 597,100,1,О4,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162320,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","23 329,69","0,00","23 329,69","0,00","0,00","0,00","24,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"24,00","24,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"186 991,45","0,00","163 661,76","0,00","15 899,84","0,00","7 429,85","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370985,APP1,ТО1,"6,00",5/19/2022,5/19/2022,1100368860,5/19/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","53 314,82",5/19/2022,15:00:00,15:00:00,1200,,5/19/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/2/2022,OR001100368860,469 574,100,1,О1,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162317,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","12 399,38","0,00","12 399,38","0,00","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО1) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"53 314,82","0,00","40 915,44","0,00","11 938,86","0,00","460,52","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370998,APP1,ТО2,"8,00",5/31/2022,5/31/2022,1100368873,5/31/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","73 829,91",5/31/2022,17:00:00,17:00:00,1200,,5/31/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/14/2022,OR001100368873,469 587,100,1,О2,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162318,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","19 275,99","0,00","19 275,99","0,00","0,00","0,00","8,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"8,00","8,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО2) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"73 829,91","0,00","54 553,92","0,00","14 412,64","0,00","4 863,35","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100370986,APP1,ТО1,"6,00",6/12/2022,6/12/2022,1100368861,6/12/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","53 314,82",6/12/2022,15:00:00,15:00:00,1200,,6/12/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/26/2022,OR001100368861,469 575,100,1,О1,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162317,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","12 399,38","0,00","12 399,38","0,00","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО1) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"53 314,82","0,00","40 915,44","0,00","11 938,86","0,00","460,52","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
1200,100,7100371004,APP1,ТО3,"12,00",6/24/2022,6/24/2022,1100368879,6/24/2022,09:00:00,12/9/2021,,2,30,,1200,2/10/2021,,,,00:00:00,"0,00","0,00","135 456,57",6/24/2022,21:00:00,21:00:00,1200,,6/24/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,6/7/2022,OR001100368879,469 593,100,1,О3,M0003986,,,3,,,,,,,,,,,,1200,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,162319,100000060625,1200,,,,,,0,E01_01,"0,00","0,00","0,00","53 625,69","0,00","53 625,69","0,00","0,00","0,00","12,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"12,00","12,00","0,00","0,00",Самосвал карьерный БЕЛАЗ-7547 №2442,(ТО3) БелАЗ 7451 СЛ №2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"135 456,57","0,00","81 830,88","0,00","48 762,34","0,00","4 863,35","0,00","0,00","0,00",100000068228,03-KON-OBSL-OB03,БелАЗ-7547 №2442,LT-1200-2022-4-024-02,C-VEROGM,1245112123,"0,00","0,00","0,00","0,00"
