eo_code,Заказ,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Базисный срок начала,Базисный срок конца,БЕ,СчетГруппТехкарт,Группа,Системный статус сообщения ТОРО,СистСтатус,Время ремонтного простоя (ТК),Метка удаления,Фактический простой,Класс ЕО
100000065620,1100803030,7100792455,APP1,ТР,"15,00",7/16/2023,7/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100803032,7100792457,APP1,ТР,"15,00",7/28/2023,7/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100800806,7100790283,APP1,ТО1,"4,50",8/3/2023,8/3/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065620,1100803034,7100792459,APP1,ТР,"15,00",8/10/2023,8/11/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100803036,7100792461,APP1,ТР,"15,00",8/22/2023,8/23/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100800816,7100790303,APP1,ТО6,"13,90",8/27/2023,8/27/2023,1100,О6,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"13,90",,"0,00",E01_01
100000065620,1100803038,7100792463,APP1,ТР,"15,00",9/3/2023,9/4/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100803040,7100792465,APP1,ТР,"15,00",9/16/2023,9/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100800807,7100790284,APP1,ТО1,"4,50",9/21/2023,9/21/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065620,1100803042,7100792467,APP1,ТР,"15,00",9/28/2023,9/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100803044,7100792469,APP1,ТР,"15,00",10/10/2023,10/11/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100800812,7100790289,APP1,ТО2,"5,50",10/16/2023,10/16/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065620,1100803046,7100792471,APP1,ТР,"15,00",10/23/2023,10/24/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100803049,7100792474,APP1,ТР,"15,00",11/4/2023,11/5/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100800808,7100790285,APP1,ТО1,"4,50",11/9/2023,11/9/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065620,1100803051,7100792476,APP1,ТР,"15,00",11/16/2023,11/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100803053,7100792478,APP1,ТР,"15,00",11/29/2023,11/30/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100800814,7100790301,APP1,ТО3,"7,70",12/4/2023,12/4/2023,1100,О3,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"7,70",,"0,00",E01_01
100000065620,1100803055,7100792480,APP1,ТР,"15,00",12/11/2023,12/12/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100803057,7100792482,APP1,ТР,"15,00",12/23/2023,12/24/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065620,1100800809,7100790286,APP1,ТО1,"4,50",12/29/2023,12/29/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065620 (43),,,,,,,,,,,,,,,,
100000065622,1100799296,7100789691,APP1,ТО1,"4,50",1/4/2023,1/4/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803076,7100792551,APP1,ТР,"15,00",1/5/2023,1/6/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803079,7100792554,APP1,ТР,"15,00",1/18/2023,1/19/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800272,7100789707,APP1,ТО2,"5,50",1/29/2023,1/29/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065622,1100803121,7100792556,APP1,ТР,"15,00",1/30/2023,1/31/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803122,7100792557,APP1,ТР,"15,00",2/11/2023,2/12/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100799298,7100789693,APP1,ТО1,"4,50",2/23/2023,2/23/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803125,7100792570,APP1,ТР,"15,00",2/24/2023,2/25/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803127,7100792572,APP1,ТР,"15,00",3/8/2023,3/9/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800281,7100789716,APP1,ТО4,"12,90",3/19/2023,3/19/2023,1100,О4,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"12,90",,"0,00",E01_01
100000065622,1100803129,7100792574,APP1,ТР,"15,00",3/20/2023,3/21/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803131,7100792576,APP1,ТР,"15,00",4/2/2023,4/3/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800260,7100789696,APP1,ТО1,"4,50",4/13/2023,4/13/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803133,7100792578,APP1,ТР,"15,00",4/14/2023,4/15/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803135,7100792590,APP1,ТР,"15,00",4/26/2023,4/27/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800274,7100789709,APP1,ТО2,"5,50",5/8/2023,5/8/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065622,1100803137,7100792592,APP1,ТР,"15,00",5/9/2023,5/10/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803139,7100792594,APP1,ТР,"15,00",5/21/2023,5/22/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800263,7100789698,APP1,ТО1,"4,50",6/1/2023,6/1/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803160,7100792595,APP1,ТР,"15,00",6/2/2023,6/3/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803162,7100792597,APP1,ТР,"15,00",6/15/2023,6/16/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800280,7100789715,APP1,ТО3,"7,70",6/26/2023,6/26/2023,1100,О3,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"7,70",,"0,00",E01_01
100000065622,1100803165,7100792600,APP1,ТР,"15,00",6/27/2023,6/28/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803167,7100792602,APP1,ТР,"15,00",7/9/2023,7/10/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800265,7100789700,APP1,ТО1,"4,50",7/21/2023,7/21/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803169,7100792604,APP1,ТР,"15,00",7/22/2023,7/23/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803170,7100792605,APP1,ТР,"15,00",8/3/2023,8/4/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800276,7100789711,APP1,ТО2,"5,50",8/14/2023,8/14/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065622,1100803172,7100792608,APP1,ТР,"15,00",8/15/2023,8/16/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803175,7100792610,APP1,ТР,"15,00",8/28/2023,8/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800267,7100789701,APP1,ТО1,"4,50",9/8/2023,9/8/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803177,7100792612,APP1,ТР,"15,00",9/9/2023,9/10/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803179,7100792614,APP1,ТР,"15,00",9/21/2023,9/22/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800282,7100789717,APP1,ТО6,"13,90",10/3/2023,10/3/2023,1100,О6,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"13,90",,"0,00",E01_01
100000065622,1100803181,7100792616,APP1,ТР,"15,00",10/4/2023,10/5/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803183,7100792618,APP1,ТР,"15,00",10/16/2023,10/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800269,7100789703,APP1,ТО1,"4,50",10/27/2023,10/27/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803184,7100792619,APP1,ТР,"15,00",10/28/2023,10/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803185,7100792620,APP1,ТР,"15,00",11/10/2023,11/11/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800278,7100789713,APP1,ТО2,"5,50",11/21/2023,11/21/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065622,1100803186,7100792621,APP1,ТР,"15,00",11/22/2023,11/23/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803187,7100792622,APP1,ТР,"15,00",12/4/2023,12/5/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100800270,7100789705,APP1,ТО1,"4,50",12/16/2023,12/16/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065622,1100803188,7100792623,APP1,ТР,"15,00",12/17/2023,12/18/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622,1100803189,7100792624,APP1,ТР,"15,00",12/29/2023,12/30/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065622 (45),,,,,,,,,,,,,,,,
100000065623,1100800297,7100789752,APP1,ТО1,"4,50",1/1/2023,1/1/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803832,7100793267,APP1,ТР,"27,00",1/5/2023,1/6/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803833,7100793268,APP1,ТР,"27,00",1/17/2023,1/18/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100817492,7100806925,APP1,МД,"96,00",1/20/2023,1/24/2023,1100,ЗД,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"96,00",,"0,00",E01_01
100000065623,1100800305,7100789760,APP1,ТО2,"5,50",1/25/2023,1/25/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065623,1100803834,7100793269,APP1,ТР,"27,00",1/28/2023,1/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803835,7100793300,APP1,ТР,"27,00",2/9/2023,2/10/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800298,7100789753,APP1,ТО1,"4,50",2/17/2023,2/17/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803836,7100793301,APP1,ТР,"27,00",2/21/2023,2/22/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803837,7100793302,APP1,ТР,"27,00",3/5/2023,3/6/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800311,7100789766,APP1,ТО4,"12,90",3/13/2023,3/13/2023,1100,О4,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"12,90",,"0,00",E01_01
100000065623,1100803838,7100793303,APP1,ТР,"27,00",3/16/2023,3/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803839,7100793304,APP1,ТР,"27,00",3/28/2023,3/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800299,7100789754,APP1,ТО1,"4,50",4/5/2023,4/5/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803880,7100793305,APP1,ТР,"27,00",4/9/2023,4/10/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803881,7100793306,APP1,ТР,"27,00",4/21/2023,4/22/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800306,7100789761,APP1,ТО2,"5,50",4/29/2023,4/29/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065623,1100803882,7100793307,APP1,ТР,"27,00",5/2/2023,5/3/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803883,7100793308,APP1,ТР,"27,00",5/14/2023,5/15/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800300,7100789755,APP1,ТО1,"4,50",5/23/2023,5/23/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803884,7100793309,APP1,ТР,"27,00",5/26/2023,5/27/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803885,7100793310,APP1,ТР,"27,00",6/7/2023,6/8/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800309,7100789764,APP1,ТО3,"7,70",6/15/2023,6/15/2023,1100,О3,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"7,70",,"0,00",E01_01
100000065623,1100803886,7100793311,APP1,ТР,"27,00",6/18/2023,6/19/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803887,7100793312,APP1,ТР,"27,00",6/30/2023,7/1/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800301,7100789756,APP1,ТО1,"4,50",7/9/2023,7/9/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803888,7100793313,APP1,ТР,"27,00",7/12/2023,7/13/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803889,7100793314,APP1,ТР,"27,00",7/24/2023,7/25/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800307,7100789762,APP1,ТО2,"5,50",8/1/2023,8/1/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065623,1100803890,7100793315,APP1,ТР,"27,00",8/4/2023,8/5/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803891,7100793316,APP1,ТР,"27,00",8/16/2023,8/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800302,7100789757,APP1,ТО1,"4,50",8/25/2023,8/25/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803892,7100793317,APP1,ТР,"27,00",8/28/2023,8/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803893,7100793318,APP1,ТР,"27,00",9/9/2023,9/10/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800312,7100789767,APP1,ТО6,"13,90",9/17/2023,9/17/2023,1100,О6,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"13,90",,"0,00",E01_01
100000065623,1100803894,7100793319,APP1,ТР,"27,00",9/20/2023,9/21/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803895,7100793320,APP1,ТР,"27,00",10/2/2023,10/3/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800303,7100789758,APP1,ТО1,"4,50",10/11/2023,10/11/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803896,7100793321,APP1,ТР,"27,00",10/14/2023,10/15/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803897,7100793322,APP1,ТР,"27,00",10/26/2023,10/27/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800308,7100789763,APP1,ТО2,"5,50",11/3/2023,11/3/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065623,1100803898,7100793323,APP1,ТР,"27,00",11/6/2023,11/7/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803899,7100793324,APP1,ТР,"27,00",11/18/2023,11/19/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800304,7100789759,APP1,ТО1,"4,50",11/27/2023,11/27/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065623,1100803900,7100793325,APP1,ТР,"27,00",11/30/2023,12/1/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100803901,7100793326,APP1,ТР,"27,00",12/12/2023,12/13/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623,1100800310,7100789765,APP1,ТО3,"7,70",12/20/2023,12/20/2023,1100,О3,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"7,70",,"0,00",E01_01
100000065623,1100803902,7100793327,APP1,ТР,"27,00",12/24/2023,12/25/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065623 (48),,,,,,,,,,,,,,,,
100000065624,1100803800,7100793205,APP1,ТР,"27,00",1/1/2023,1/2/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100803801,7100793206,APP1,ТР,"27,00",1/12/2023,1/13/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100800367,7100789792,APP1,ТО1,"4,50",1/21/2023,1/21/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065624,1100803802,7100793207,APP1,ТР,"27,00",1/24/2023,1/25/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100803803,7100793208,APP1,ТР,"27,00",2/4/2023,2/5/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100800420,7100789835,APP1,ТО4,"12,90",2/13/2023,2/13/2023,1100,О4,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"12,90",,"0,00",E01_01
100000065624,1100803804,7100793209,APP1,ТР,"27,00",2/16/2023,2/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100803805,7100793240,APP1,ТР,"27,00",2/28/2023,3/1/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100800368,7100789793,APP1,ТО1,"4,50",3/9/2023,3/9/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065624,1100803806,7100793241,APP1,ТР,"27,00",3/12/2023,3/13/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100803807,7100793242,APP1,ТР,"27,00",3/23/2023,3/24/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100800375,7100789830,APP1,ТО2,"5,50",4/1/2023,4/1/2023,1100,О2,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"5,50",,"0,00",E01_01
100000065624,1100803808,7100793243,APP1,ТР,"27,00",4/4/2023,4/5/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100803809,7100793244,APP1,ТР,"27,00",4/16/2023,4/17/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100800369,7100789794,APP1,ТО1,"4,50",4/25/2023,4/25/2023,1100,О1,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"4,50",,"0,00",E01_01
100000065624,1100803810,7100793245,APP1,ТР,"27,00",4/28/2023,4/29/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100803811,7100793246,APP1,ТР,"27,00",5/9/2023,5/10/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
100000065624,1100800378,7100789833,APP1,ТО3,"7,70",5/18/2023,5/18/2023,1100,О3,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"7,70",,"0,00",E01_01
100000065624,1100803812,7100793247,APP1,ТР,"27,00",5/21/2023,5/22/2023,1100,ТР,A0000001,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"15,00",,"0,00",E01_01
