ЕО,Дата начала эксплуатации,first_day_of_month_datetime,Год,Месяц,day,age_in_sec,Дата завершения эксплуатации,БЕ,Класс ЕО,Модель ЕО,Наименование ЕО,prev_year,count
100000008674,2017-12-12,2027-01-01,2027,1,1,285724800.0,2030-01-01,Полюс Вернинское,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №1620,2026,1
100000008674,2017-12-12,2028-01-01,2028,1,1,317260800.0,2030-01-01,Полюс Вернинское,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №1620,2027,1
100000008674,2017-12-12,2029-01-01,2029,1,1,348883200.0,2030-01-01,Полюс Вернинское,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №1620,2028,1
100000054997,2023-02-01,2024-01-01,2024,1,1,28857600.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №781,2023,1
100000054997,2023-02-01,2025-01-01,2025,1,1,60480000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №781,2024,1
100000054997,2023-02-01,2026-01-01,2026,1,1,92016000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №781,2025,1
100000054997,2023-02-01,2027-01-01,2027,1,1,123552000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №781,2026,1
100000054997,2023-02-01,2028-01-01,2028,1,1,155088000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №781,2027,1
100000054997,2023-02-01,2029-01-01,2029,1,1,186710400.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №781,2028,1
100000054998,2023-02-01,2024-01-01,2024,1,1,28857600.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №782,2023,1
100000054998,2023-02-01,2025-01-01,2025,1,1,60480000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №782,2024,1
100000054998,2023-02-01,2026-01-01,2026,1,1,92016000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №782,2025,1
100000054998,2023-02-01,2027-01-01,2027,1,1,123552000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №782,2026,1
100000054998,2023-02-01,2028-01-01,2028,1,1,155088000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №782,2027,1
100000054998,2023-02-01,2029-01-01,2029,1,1,186710400.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №782,2028,1
100000054999,2023-02-01,2024-01-01,2024,1,1,28857600.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №783,2023,1
100000054999,2023-02-01,2025-01-01,2025,1,1,60480000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №783,2024,1
100000054999,2023-02-01,2026-01-01,2026,1,1,92016000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №783,2025,1
100000054999,2023-02-01,2027-01-01,2027,1,1,123552000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №783,2026,1
100000054999,2023-02-01,2028-01-01,2028,1,1,155088000.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №783,2027,1
100000054999,2023-02-01,2029-01-01,2029,1,1,186710400.0,2030-01-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 793D,Самосвал карьерный 793D №783,2028,1
100000084396,2018-03-16,2019-01-01,2019,1,1,25142400.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2018,1
100000084396,2018-03-16,2020-01-01,2020,1,1,56678400.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2019,1
100000084396,2018-03-16,2021-01-01,2021,1,1,88300800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2020,1
100000084396,2018-03-16,2022-01-01,2022,1,1,119836800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2021,1
100000084396,2018-03-16,2023-01-01,2023,1,1,151372800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2022,1
100000084396,2018-03-16,2024-01-01,2024,1,1,182908800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2023,1
100000084396,2018-03-16,2025-01-01,2025,1,1,214531200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2024,1
100000084396,2018-03-16,2026-01-01,2026,1,1,246067200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2025,1
100000084396,2018-03-16,2027-01-01,2027,1,1,277603200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2026,1
100000084396,2018-03-16,2028-01-01,2028,1,1,309139200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2027,1
100000084396,2018-03-16,2029-01-01,2029,1,1,340761600.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2028,1
100000084396,2018-03-16,2030-01-01,2030,1,1,372297600.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №13,2029,1
100000084397,2018-03-16,2019-01-01,2019,1,1,25142400.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2018,1
100000084397,2018-03-16,2020-01-01,2020,1,1,56678400.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2019,1
100000084397,2018-03-16,2021-01-01,2021,1,1,88300800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2020,1
100000084397,2018-03-16,2022-01-01,2022,1,1,119836800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2021,1
100000084397,2018-03-16,2023-01-01,2023,1,1,151372800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2022,1
100000084397,2018-03-16,2024-01-01,2024,1,1,182908800.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2023,1
100000084397,2018-03-16,2025-01-01,2025,1,1,214531200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2024,1
100000084397,2018-03-16,2026-01-01,2026,1,1,246067200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2025,1
100000084397,2018-03-16,2027-01-01,2027,1,1,277603200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2026,1
100000084397,2018-03-16,2028-01-01,2028,1,1,309139200.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2027,1
100000084397,2018-03-16,2029-01-01,2029,1,1,340761600.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2028,1
100000084397,2018-03-16,2030-01-01,2030,1,1,372297600.0,2030-03-16,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №14,2029,1
100000084398,2018-04-23,2019-01-01,2019,1,1,21859200.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2018,1
100000084398,2018-04-23,2020-01-01,2020,1,1,53395200.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2019,1
100000084398,2018-04-23,2021-01-01,2021,1,1,85017600.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2020,1
100000084398,2018-04-23,2022-01-01,2022,1,1,116553600.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2021,1
100000084398,2018-04-23,2023-01-01,2023,1,1,148089600.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2022,1
100000084398,2018-04-23,2024-01-01,2024,1,1,179625600.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2023,1
100000084398,2018-04-23,2025-01-01,2025,1,1,211248000.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2024,1
100000084398,2018-04-23,2026-01-01,2026,1,1,242784000.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2025,1
100000084398,2018-04-23,2027-01-01,2027,1,1,274320000.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2026,1
100000084398,2018-04-23,2028-01-01,2028,1,1,305856000.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2027,1
100000084398,2018-04-23,2029-01-01,2029,1,1,337478400.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2028,1
100000084398,2018-04-23,2030-01-01,2030,1,1,369014400.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №15,2029,1
100000084399,2018-04-23,2019-01-01,2019,1,1,21859200.0,2030-04-23,Полюс Магадан,Самосвалы карьерные,Самосвалы Komatsu 730E-8,Самосвал карьерный 730E-8 №16,2018,1
